scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,paragraph,label,bottid,word_count,number_of_types
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Writer-producer Vince Gilligan, the creator and show-runner of Breaking Bad, gives Schupack a “great deal of credit for the success” of that dark  drama .",0.0,1,26,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Simply “finding the audience” is a big challenge for any  SVOD service that's not  Netflix ,  Hulu or Amazon Prime, Hower said.",1.0,21,25,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dixon is also a fan of VRV's decision to stay focused with a service that's designed to “superserve one set of consumers.”,1.0,18,22,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"QUOTABLE: “[Finding hit shows] is just about having your antennae out about the way people are living their lives. You just have to keep tapping into different interests and not just think about what we've already done, that's already been consumed. Audiences want to be surprised.”",1.0,18,46,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"CBS, which has its own  OTT service CBS All Access, a tough negotiator in vMVPD deals, still hasn't reached a pact with the largest vMVPD, Sling TV.",1.0,20,28,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Verizon said it achieved a key technical milestone for NG-PON2, a next-gen FTTP standard that supports up to 40 Gigabits per second of capacity, after wrapping up an interoperability lab trial.",0.0,8,31,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Whether or not the eleventh-hour move in an exiting administration holds remains to be seen, though.",0.0,11,19,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"We are on a mission to make true virtual reality in 3D as easy to create as a click of a button so people can produce high-quality immersive experiences the way they see them. With our 3D technology, users can create VR  content fast and iterate quickly, seeing their 3D  content instantly,” said Han Jin, cofounder and CEO of Lucid VR. “Pair your LucidCam through WiFi with your phone to see how it looks in 3D, make the appropriate adjustments and then immediately reshoot if you need to.”",0.0,15,90,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"If the FCC or Congress reversed the Title II reclassification, broadband privacy would revert to the FTC, mooting the order. But that could take some time.",0.0,11,26,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"As a key theme here at CES last week, it is clearly no longer enough to simply connect everything to the Internet. Those Internet-connected things must also work in concert with a tightly integrated and secure platform that can be managed together, rather than operate within their own technology silos.",1.0,15,50,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Magna's Letang also sees a weak TV ad market combined with bullish prospects for digital  media . “In 2017, we see high single digital inflation [in pricing] but high single-digit declines in ratings,” Letang said. “National TV will be up 1% in 2017 from 2016 if you exclude P&O” — meaning the 2016 revenue from political ads and the Summer Olympics — “and down 1% if you include P&O.”",1.0,20,70,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Many of these newer products can be traced to a more fundamental change in the way operators think about their customers.,0.0,10,21,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Among its features, xFi enables users to view their WiFi names and passwords, monitor network activity and troubleshoot connection issues. xFi users can also create individual user profiles and organize the devices they use (including giving nicknames to devices), view the devices connected to their home network and adjust their wireless gateway settings. xFi also lets customers “pause” all WiFi access on the home network, and use a “Bedtime Mode” whereby they can automatically pause WiFi access on the home network during scheduled times.",1.0,15,84,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,"It's a tricky proposition: GCI will have to push ahead to new platforms while supporting a legacy QAM  video architecture that has significant headend, advertising and data management implications.",1.0,0,30,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"In February Viacom, which has had its own troubles with falling ratings and disappearing viewership, said it would focus on six core brands — Nickelodeon, Nick Jr., BET, MTV,  Comedy Central and Paramount (Spike TV is to be rebranded as Paramount Network) — while placing less emphasis on its 19 other channels. While some have seen the Viacom move as a way of phasing out its less-watched networks, which Viacom denies, it is indicative of a growing trend in the programming business: Less is indeed becoming more.",1.0,21,88,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,* Brian Musburger's Vegas Stats and Information Network (VSiN) offers a new species of sports programming.,1.0,17,19,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Toffler said the most valuable qualities for an entrepreneur are “resilience and stupidity. It's OK to ask dumb questions as long as you become a tireless cultural sponge and keep learning from your errors and mistakes.” He sees the future of  video in infinitely variable shapes, sizes and platforms. “Don't be precious about how your art gets consumed,” he advised.",1.0,22,61,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"NTV: After a somewhat slow start, Android TV seems to be picking up a lot of momentum and adoption with  video service providers. Have you also seen an increase in interest in Android TV from your partners and clients?",1.0,15,40,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"We also did something first that no other channel had done. When a  series airs, it immediately goes into the TV Everywhere space, into FX Now, and essentially you can consume it, you can binge it on-demand from the first episode to the end. So we have made really significant strides and we're at the point now where we generate about 10% as many nonlinear streams as linear streams, even given the fact that we are programming 24 hours a day on three channels.",0.0,7,85,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"So it's been really important to me that [FX's programming] wasn't only a white, male thing, you know? Famously, and this is a testament to the fact that you've got to break some eggs to make an omelet, we developed Breaking Bad and I passed on it. So call that a really colossal mistake on my part, the beneficiary of which was AMC because we let it go. We had it, we owned it and then they wanted to make it, and we didn't want to make it, so we let it go elsewhere.",1.0,16,94,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"For TV studios, digital dollars now dwarf TV pennies,” Swinburne wrote, adding that combined licensing fees for digital and traditional platforms for syndicated shows is now in the $2 million-per-episode range, at or slightly ahead of historical levels.",1.0,16,38,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Neo-studios are the new networks. Untethered to any one platform, they distribute their IP over neo-networks — a web of  media platforms customized to the nature of the property and needs of the audience. A neo-network could incorporate everything from  streaming video to games to books and  movies and toys.",1.0,15,53,0.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"It was a win for the Hollywood  content suppliers, led by 21st Century Fox, who had challenged FilmOn X in both district court cases at issue. A three-judge panel of the 9th Circuit ruled that “a service that captures copyrighted works broadcast over the air, and then retransmits them to paying subscribers over the Internet without the consent of the copyright holders, is not a ‘cable system’ eligible for a compulsory license under the Copyright Act.”",0.0,11,77,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"PP: I'm constantly surprised and I feel blessed. There's no formula for success. I've been on projects where people have said this show's going to go on forever, and it goes two weeks. You have no idea what people are going to respond to, so I just feel blessed that people responded to Insecure and liked it. You just try to do the best version of your show. You can't control the viewing public, and you can't decide what they watch. So you just have to do the best you can do and focus on the work and the other stuff kind of falls into place.",1.0,17,106,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"After Shapiro's podcasts comes a mashup of “Mavericks” lectures by John Malone, Julian Brodsky and Ted Turner on March 13, followed by Ted Turner's oral history on March 16. Later episodes are themed around women in cable, technology, innovation and entrepreneurship. A full listing is at cablecenter.org and at multichannel.com/March6.",1.0,17,50,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"Who else's work do you admire? “I really love what BuzzFeed is doing, filling their channels with great  content for millennials and Generation Z, and I think the NBA has done a fantastic job with  video , as  video becomes more and more important to all the social- media platforms.”",1.0,19,53,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,People who see 5G as an opportunity are the same people who point out that every single wireless thing in the world needs a wire some of the time.”,1.0,15,29,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"After holding  OTT rivals at arm's length early on, many pay TV providers are now embracing them and stitching them into their core  video platforms.",1.0,13,27,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The shift “allowed us to think about the show novelistically and to chart everything long-term,” Weisberg added. For instance, if an episode was running too long, the creative team could push its last 10 or 15 minutes into the next episode without sacrificing character development.",1.0,18,45,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The technology has clearly matured,” he said, noting that SES is making good progress on its plan to reduce the time for a 4K platform to go from trial to commercial in a period of about two years.",0.0,5,38,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"(From l.): Asia Kate Dillon, Brian Koppelman, Maggie Siff, Paul Giamatti, David Levien, Toby Leonard Moore and David Costabile at Showtime's panel discussion and reception for Billions at NYIT Auditorium in New York.",0.0,8,33,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"We're in this together,” he called out. “I sold my soul to advertising.” — Jon Lafayette",1.0,20,19,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Television advertising is a great medium; [it's] the best way to reach large audiences,” Dolan said. “Coupled with targeted calls to action, it really allows the brand to be more effective. Hopefully in the next 12 to 18 months, you will see significant increase in utilization to drive the industry forward. Buyers are demanding it, and the sellers like NBC are responding, as are the MVPDs. Everybody seems finally ready to move on this.”",0.0,20,74,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"In April, the European Court of Justice also found that the  streaming of copyrighted material via fully-loaded Kodi boxes and other similar types of  media players is illegal in European Union member states. It found that “temporary acts of reproduction, on that multimedia player, of a copyright protected work obtained by  streaming on a website belonging to a third party offering that work without the consent of the copyright holder, cannot be exempted from the right of reproduction.”",0.0,11,81,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"4. Easily on-boarding and managing  content . While the business argument for integrating  OTT is easy to make, the implementation and management can often prove more challenging. It's not just about incorporating the top  OTT and TV apps into pay TV offerings; it's about creating a way to easily onboard new  content and features well into the future. Today, it is premium  OTT , but tomorrow it will be something new. Operators now have access to open-source technologies that can rapidly introduce new services and support a wide range of TV  content , device independent solutions that can be customized to each their specific environment. Additionally, operators can choose the right solution that will streamline the lifecycle management of the apps so they don't have to worry about every technical requirement change or updating it for every device.",1.0,14,127,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Turner wants to double the number of advertisers it has buying targeted audiences during this upfront.,1.0,20,19,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"However, we at  Hulu have a vibrant  SVOD business that we've been running and operating for many years and we're trying to weave in live seamlessly with that existing  SVOD business,” he said. “None of these vendors were quite architected to make that possible.”",0.0,9,47,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"WHILE TRADITIONAL PAY TV operators have generally suffered customer declines due to new virtual MVPDs and other over-the-top providers, those very same newcomers have offset losses for the big programmers.",1.0,20,30,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Banks is returning to host VH1's America's Next Top Model this fall after sitting out the prior season of the long-running modeling competition show. She came back because fans lobbied for her return on social  media , she said.",1.0,18,40,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Now, Z Living has turned full attention to developing original programming.",1.0,17,19,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Among the shows Corey Marsh developed at  Disney were K.C. Undercover, Jessie, Liv & Maddie and Girl Meets World.",1.0,17,20,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ESPN held an ad-sales event at the still-under-construction studios of its new morning  series Get Up at New York’s South Street Seaport (l. to r.): co-hosts Jalen Rose and Michelle Beadle; ESPN president John Skipper; and co-host Mike Greenberg.,1.0,20,40,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Vivoom uses a set of technologies to underpin its platform. The first is in the form of a perpetual license to use Boris FX's Sapphire visual effects engine for mobile that enables Vivoom to be creative in how viewers are inserted into a scene. Vivoom also has some patent pending technology around moderating capabilities that enables a brand gain control of what they are obtaining from consumers and viewers before it is published to the world. A third piece is a client portal that lets networks insert user-generated  content into a linear broadcast.,1.0,18,94,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The approach could also be a way to publicly justify divestiture requirements outside of the heated political context of President Donald Trump's attacks on Turner's CNN and suggestions that a DOJ divestiture requirement would stem not from reasonable antitrust theory and the facts of the merger but from political retaliation by proxy.,0.0,11,52,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"For example, when a viewer expresses a very well-defined intent, like “Find me my game,” the system knows to tune to the New York Yankees based on previous viewing habits, but also provides the opportunity to deliver targeted marketing and upsell paid  content such as MLB Extra Innings. For networks and studios, the opportunity to deliver a target promotion is priceless. If a viewer asks, “Find me a comedy movie” and a broadcast network or studio has a new satirical comedy, that program can be promoted to only the viewers who have previously enjoyed such shows.",1.0,15,97,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The key for us was finding a show with an original hook and a unique point of view that at the center featured a great personality behind it,” Goldman said. “It's highly relatable and so fun for audiences to play along.”",1.0,17,41,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"We thought with the Smart TV Alliance that this was the first step in a unification of code to make the TV experience better, but really everyone is going in their own direction. And we don't see that getting better, at least with respect to the platforms that matter to publishers today.",1.0,15,52,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Producers said the  subscription services are coming to them looking for original unscripted shows.,1.0,17,19,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"KPOP's audience tends to skew young, as it also relies on interns as on-air talent that helps viewers understand the story lines being told in the music videos and offering a deeper look into the culture they represent. “They are the millennials and they are the ones who have the buying power,” Quan said.",1.0,0,54,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The power of scary  content to provoke a reaction, especially at this time of year, hearkens back to  media 's most infamous script, Orson Welles's War of the Worlds radio  drama , which took place exactly 79 years ago, on Oct. 30, 1938.",1.0,17,46,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"We were trying to invent a new genre,” he said.",1.0,17,19,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"Though the new Apple TV will be appealing to consumers who just can't get enough of Apple and will still sell its fourth-gen HD Apple TV, the high price point on the new 4K-capable offering, amid a backdrop of less expensive options in the market, will likely prove challenging.",1.0,19,49,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Hispanic  video packages: Latino View tier (over 75 Spanish-language channels for $7.99 a month on top of any Select, Silver or Gold package); the expanded Latino View package now includes more than 30 HD Spanish-language channels.",1.0,19,37,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"Hispanic VOD, HSI and bundles: Library of U-verse  Movies features thousands of hours of free and paid on-demand titles that includes Spanish-language  movies , children's programs and events as well as VOD  content from four Spanish-language networks; there are a variety of options for bundling U-verse TV Spanish-language packages with U-verse internet, U-verse voice and/or AT&T wireless services; offers low-cost international calling plans.",1.0,16,66,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"The basics of the new multiyear pact:  Altice USA 's New York area Optimum unit will continue to provide customers access to broadcast station WABC,  Disney Channel,  Disney Junior,  Disney XD, ESPN, ESPN2, ESPNU, ESPNEWS, ESPN Deportes, ESPN Goal Line, ESPN Bases Loaded, ESPN3 and Freeform, and will offer additional multi-platform, digital and expanded on-demand  content from  Disney . Optimum will add ESPN's SEC Network in late 2018 and launch ACC Network (in place of another ESPN network, expected to be ESPN Classic) in August 2019.",1.0,17,92,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,"The $39.99 service includes all of  Hulu 's Spanish-language offerings.  Hulu recently signed two new deals with Telemundo, which includes five popular Spanish-language  series , and Sony PicturesTelevision, which includes such telenovelas and teleseries as Lady and La Vendendora de Rosas.  Hulu also offers a variety of popular franchises in Spanish, including the complete libraries of Curious George and CSI en Español. The  Hulu original  series East Los High, an English-language seriesfeaturing an all-Latino cast, will release its feature length finale later this year.",1.0,19,90,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"We've seen tons of reality shows featuring celebrities like Kim Kardashian and Paris Hilton, and their celebrity families, but to actually go behind the scenes of an athlete's life and see what they go through is different,” said Jeff Jenkins, co-president of entertainment and development for Bunim/Murray Productions, which produces Total Divas. “They are trying to support their family; they're trying to have romantic relationships; they're trying to advance their careers — rarely do you see that side of them on the screen.”",1.0,17,83,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"DD: I can say with any show that's been on the air 10 years there are moments of uncertainty where you don't know what happens next. But one of the things that I like best about working on this show is that in those moments, we really do work with the family to figure out what to do next. I don't think we would ever make a decision on our own as a network without really talking it through with the family. I hope that that authenticity comes across.",1.0,19,89,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"He said the plan is to also “de-emphasize” Watchable's over-the-top distribution, and to halt future work centered on Watchable originals, which paved the way for exclusive  series from an array of  content partners that included Ballin’ on a Budget (Refinery29), Cholos Try (mitú), How to Human and Would You Rather (Cut.com), I Want My Phone Back. (CollegeHumor), and Logan Paul VS (Stu-dio71), among others.",1.0,0,66,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"THE PEW RESEARCH CENTER‘S latest analysis of how Americans get news confirms the well-known obvious: Viewership of cable TV news networks is generally down, and use of social  media for news is way up. In fact, for the first time, Pew's survey found that more than half (55%) of Americans age 50 or older are getting their news via social  media sites, up 10% from a year ago.",1.0,19,70,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"The sports industry has already taken several swings at the multiplatform, direct-to-consumer digital  subscription model — all of the major pro sports leagues offer out-of-market packages of live games — while national and regional networks have offered marquee sports via TV everywhere platforms to authenticated viewers subscribing to the traditional cable bundle. As a result, audiences are increasingly viewing live sports  content on phones, laptops and computers.",1.0,0,69,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"Graham said a Monday Night Football bid might make sense for Amazon or another streamer, but he isn't expecting a big commitment.",1.0,16,22,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The reason we're interested in this is the same reason advertisers are interested, because of that hard-to-reach demo that seems to be continuing grow,” Lasker said. “So the advertiser interest, I believe, has matched what our interest had been up until this point.”",1.0,20,43,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"THE TV INDUSTRY has been struggling to bridge the gap between traditional linear TV and digital channels. On one hand, traditional linear TV has grappled with cross-device viewer-ship, loss of perceived value compared to digital slow-to-measure campaign reporting, and an ongoing battle against the immediacy of digital. There’s also the growing number of cord-cutters that threaten its very existence.",1.0,15,59,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"AL: ESPN+ is really an incredible value for sports fans. You get all of the MLS games; you get the 30 for 30 library of the best sports  documentaries in the world, along with 5,000 to 10,000 other events throughout the year. I think it’s an incredible value for any of those things alone, let alone all of it and much more.",1.0,17,63,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,* Require edge providers to develop reasonable data security practices;,1.0,14,19,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"As for the bandwidth-saving potential for AV1, Frost noted that  Netflix showed off” 720p  streaming at a mere 207 kbps at the AV1 launch party.",1.0,12,27,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,WASHINGTON — The New England Cable & Telecommunications Association has taken aim at internet service providers in a legislative broadside that other states could look to as a model for bundling new net neutrality rules and restrictions in one package.,0.0,11,40,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Details about cable's blockchain agenda have been emerging slowly. Last summer, Comcast's Advanced Advertising Group said it would launch a Blockchain Insights Platform in 2018. Comcast hasn't revealed a lot of details about what's to come, but Marcien Jenckes, president of advertising at Comcast Cable, said in a CES panel in January that the partnership will pave the way for multiple parties tap into pools of different data that can help to garner key insights that can help target ads to the right audience. Comcast is also working on a way to use blockchain techniques in the connected home in a way that safely provides customers a way to grant and revoke access to their IoT devices and smart home applications. CableLabs and others have acknowledged several blockchain-facing explorations are underway. Programmers appear to be less involved in blockchain planning now, according to sources.",0.0,0,127,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Ramspacher noted that a ton of people — close to 70% of consumers — are  streaming , according to the survey.",0.0,6,22,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"For instance, in 2007, the iPhone was introduced and revolutionized how and when Americans access the internet; today, 83% of Americans access the internet on mobile devices (over licensed Commercial Mobile Radio Services, or CMRS, networks and via extensive WiFi networks) and, as the nation transitions to next-generation 5G networks, the number of mobile internet users (and mobile-only internet users) will continue to increase. In 2007,  Netflix had just introduced its  streaming service after spending the first decade of its existence as a DVD and VHS rental company; today,  Netflix has over 57 million  streaming subscribers in the United States (more than twice as many subscribers as any other  video distributor) and a total of about 130 million subscribers around the world. In 2007,  Google was continuing to develop its digital advertising business, while Facebook was a bit player; today, the two companies together have a dominant share of sales in the digital advertising marketplace, and account for a huge majority of the growth of that market in 2017, with no other competitor cracking even 5%.",1.0,21,127,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Hulu 's ownership is in flux at the moment, with  Disney set to pay $71 billion for a collection of Fox assets that include its 30% stake in  Hulu , giving the company majority control.  Disney is planning its own standalone  Disney -branded  OTT streaming service.",0.0,11,51,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Several years ago, the industry was talking about ESPN not being in the running for a number of sports properties, but now you're looking at them bidding really aggressively again, because they're not just beholden to the pay television arena,” sports television consultant Lee Berke said. “They need brand-name events, and the interesting part of the UFC deal is that the bulk of the events are for ESPN+, not ESPN.”",1.0,0,70,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"WITH ANOTHER EVOLUTIONARY YEAR for the television programming industry nearly over, it's time to focus on trends the landscape might reveal in the new year. With the number of original scripted  series expected to surpass the 500 mark and new distribution entrants like Apple launching for in 2019 new  streaming services with original programming, here are five trends the industry should look at in 2019:",1.0,17,67,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Background: Baker has more than 20 years of experience advising on mergers and acquisitions, having generated, led and completed more than 90 transactions with an aggregate value in excess of $18 billion. Baker has deep experience across the TMT industry, including specific expertise with broadband, telecom infrastructure, mobile and digital  media companies. Prior to joining Lazard Middle Market, Baker was president of Waller Capital Partners, where he led mergers and acquisitions for cable, telecom and digital  media clients and oversaw day-to-day operations of the firm. He joined Waller Capital Partners in 1998 and was named president in 2009. He began his career as a mergers and acquisitions banker at Bear Stearns & Co.",0.0,1,115,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"While he wouldn't provide specific subscriber numbers for Premiere, Mac McKean, executive VP of innovation at AMC Networks, said, “We're happy with the response to date and we're about where we expected to be in terms of the business.”",1.0,21,39,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Lowy said a large number of demand-side platforms (DSPs) representing thousands of advertisers expressed interest in the auctions of programming surrounding the Super Bowl. A couple of agencies planned to participate as well.,1.0,17,33,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"3. Practice makes perfect: Testing your live workflow early in the planning process affords you the time to retool and make infrastructure changes as necessary. This should be done through actual simulations, as some issues don't come to light until the switch is flipped. It's important to account for the diversity of devices used for  streaming , including TVs, consoles, desktops, laptops and mobile, as each device operates differently. The last thing you want is to scramble to identify and fix a technical mishap in real time.",1.0,15,88,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Service providers that opt for the program will be running Mediaroom and IVP in parallel until the conversion ends. After that, they can shut down the Mediaroom servers, encoders and other elements of the platform.",1.0,14,35,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"If the operator is trying to resuscitate the  video business, [it’s] going to need something that bridges legacy and IP,” Smith said.",1.0,16,23,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Another idea Paramount has for creating a premium environment involves having advertisers create 1970s-style commercials to air in American Woman, because the show is set in Beverly Hills in the ’70s.",1.0,20,31,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"Verizon Communications’s Fios TV offering shed 29,000 customers in the quarter, compared with a gain of 21,000 in 2016, reflecting “the shift from traditional linear  video to over-the-top offerings,” the company said.",1.0,21,33,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"PASADENA, Calif. — Several  streaming services crashed the cable portion of the annual  Television Critics Association Winter Tour, adding even more original programming to an already crowded TV marketplace.",1.0,17,31,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Starry has not announced plans to broaden its pricing and packaging, though it says its service, which uses licensed spectrum in 37 GHz to 38.6 GHz band (backhauled with fiber), is capable of supporting speeds of 1 Gbps or more. When Starry terminates service to an MDU, it's bringing in 2.5 Gbps today, Kanojia said.",0.0,2,55,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Hulu 's expansion from a library of on-demand offerings to include live channels has also tapped into growing consumer demand for  streaming media , vice president of product Richard Irving said. “We have seen a 98% increase in signups since we launched the live product,” he said, along with greater usage. “Since the launch of the fall season, with the new network programing and football, we seen a 70% increase in viewership of live  content .”",1.0,18,78,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"Underlying this transformation is new technology for operations. “We are very focused on the idea that we have to make our  content available literally anytime and anyplace,” Diane Tryneski, HBO executive vice president, technology, and chief digital officer, technology, said. “That is a real change and the tech that supports that has to be very different than it used to be.”",1.0,17,62,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MULTICHANNEL NEWS began publishing its annual Viewer Watch Special Report in 2006 with an eye toward seeing how the changing use of  video was transforming the TV business. It is extraordinary what has happened in the ensuing years to digital  media , which was long referred to by executives as “emerging” and “new  media .”",0.0,7,58,0.0
